class_ind,class_name,n_images
,sabaton,482
,sabayon,1309
,sabbatarian,682
,sabbatia,42
,sabbatia_angularis,2
,sabbatia_campestris,5
,sabbatia_stellaris,3
,saber,2579
,saber-toothed_tiger,440
,saber_saw,1072
,sabertooth,1305
,sabicu,76
,sabicu_wood,2
,sabin,1818
,sabin_vaccine,205
,sabine,2502
,sabine_pine,173
,sabine_river,1036
,sabinea_carinalis,13
,sable,2325
,sable_antelope,1228
,sable_brush,1328
,sable_coat,1576
,sables_hair_pencil,6
,sabot,1437
,saboteur,1376
,sabra,1901
,sabre,2478
,sac,2420
,sac_fungus,113
,sacagawea,1155
,sacajawea,1107
,saccharase,28
,saccharic_acid,14
,saccharide,422
,saccharin,1208
,saccharomyces_cerevisiae,1324
,saccharomyces_ellipsoides,1
,saccharose,942
,saccharum_bengalense,10
,saccharum_munja,5
,saccharum_officinarum,733
,sacco,1484
,saccule,240
,sacculus,167
,sacerdotalism,396
,saceur,663
,sachem,1771
,sachet,1691
,sachsen,2122
,sack,2371
,sack_coat,862
,sackbut,864
,sackcloth,784
,sacking,1796
,saclant,211
,sacque,505
,sacral_nerve,211
,sacral_plexus,358
,sacral_vein,11
,sacral_vertebra,232
,sacramental_oil,39
,sacramental_wine,160
,sacramento,2305
,sacramento_mountains,1101
,sacramento_river,2319
,sacramento_sturgeon,98
,sacred_cow,1527
,sacred_fig,657
,sacred_ibis,1196
,sacred_lotus,1290
,sacred_mushroom,400
,sacred_trinity,753
,sacrificer,84
,sacristan,1358
,sacristy,1327
,sacrum,1312
,sad_sack,1086
,sadat,1539
,saddam,2435
,saddam_bin_hussein_at-takriti,195
,saddam_hussein,1769
,saddhu,1014
,saddle,2147
,saddle_blanket,1726
,saddle_feather,889
,saddle_hackle,880
,saddle_horn,1564
,saddle_horse,1923
,saddle_of_lamb,317
,saddle_oxford,429
,saddle_oyster,69
,saddle_roof,644
,saddle_shoe,1302
,saddle_soap,1100
,saddle_stitch,1184
,saddleback,1779
,saddleback_roof,35
,saddlebag,2016
,saddlebill,252
,saddlebow,83
,saddlecloth,1003
,saddled-shaped_false_morel,2
,saddler,1675
,saddlery,1809
,sadducee,39
,sade,1897
,sadhu,2108
,sadi_carnot,945
,sadist,1624
,sadomasochist,237
,safaqis,27
,safari_park,2054
,safe,2215
,safe-deposit,1520
,safe-deposit_box,923
,safe_house,1819
,safe_sex,1514
,safebreaker,30
,safecracker,1040
,safehold,135
,safety,2426
,safety-deposit,1541
,safety_arch,787
,safety_belt,1786
,safety_bicycle,1489
,safety_bike,1473
,safety_bolt,1319
,safety_catch,1792
,safety_curtain,1204
,safety_deposit_box,983
,safety_device,1352
,safety_feature,1555
,safety_fuse,924
,safety_glass,1991
,safety_harness,1709
,safety_hat,1446
,safety_island,1395
,safety_isle,399
,safety_lamp,1062
,safety_lock,1548
,safety_match,1205
,safety_net,1322
,safety_nut,753
,safety_pin,1875
,safety_rail,1558
,safety_razor,1076
,safety_valve,1427
,safety_zone,1805
,safflower,1197
,safflower_oil,723
,safflower_seed,678
,saffranine,5
,saffron,1933
,saffron_crocus,1056
,safranin,605
,safranine,96
,sagamore,1506
,sage,2100
,sage_brush,2024
,sage_grouse,1050
,sage_hen,735
,sage_willow,852
,sagebrush,2103
,sagebrush_buttercup,124
,sagebrush_lizard,332
,sagebrush_mariposa_tulip,18
,sagebrush_state,521
,saginaw,2492
,sagitta,1206
,sagittal_suture,125
,sagittarius,1521
,sagittarius_serpentarius,419
,sagittarius_the_archer,791
,sagittate-leaf,23
,sagittiform_leaf,0
,sago,1988
,sago_fern,115
,sago_palm,1243
,saguaro,2494
,sahaptin,58
,sahaptino,0
,sahara,2020
,sahara_desert,1573
,sahib,1875
,sahuaro,1375
,saida,2254
,saiga,1209
,saiga_tatarica,147
,saigon,2060
,saigon_cinnamon,93
,sail,2698
,sailboat,2078
,sailcloth,1240
,sailfish,1623
,sailing_boat,1856
,sailing_master,1276
,sailing_ship,2248
,sailing_vessel,1353
,sailmaker,1535
,sailor,3025
,sailor_boy,1354
,sailor_cap,1013
,sailor_king,964
,sailor_suit,1629
,sailors-choice,331
,sailors_breastplate,4
,sailors_choice,558
,sailplane,1757
,saimiri_sciureus,347
,sainfoin,788
,saint,3103
,saint-bernards-lily,0
,saint-johns-bread,0
,saint-saens,1078
,saint_ambrose,1171
,saint_andrew,1753
,saint_andrew_the_apostle,494
,saint_anselm,1628
,saint_athanasius,721
,saint_augustine,1884
,saint_baeda,6
,saint_beda,106
,saint_bede,777
,saint_benedict,1265
,saint_bernard,1877
,saint_boniface,1273
,saint_bride,744
,saint_bridget,651
,saint_brigid,1064
,saint_bruno,1419
,saint_christopher,1344
,saint_christopher-nevis,143
,saint_cloud,2022
,saint_crispin,456
,saint_david,1863
,saint_denis,1973
,saint_dominic,1508
,saint_edward_the_confessor,345
,saint_edward_the_martyr,72
,saint_elizabeth_ann_bayley_seton,105
,saint_elmos_fire,437
,saint_elmos_light,480
,saint_emilion,1797
,saint_eustatius,530
,saint_francis,1952
,saint_francis_of_assisi,1532
,saint_francis_river,479
,saint_francis_xavier,1062
,saint_george,1981
,saint_gregory_i,577
,saint_ignatius,1203
,saint_ignatius_of_loyola,832
,saint_irenaeus,188
,saint_james,1890
,saint_james_the_apostle,464
,saint_jerome,1315
,saint_joan,1083
,saint_john,1973
,saint_john_river,1585
,saint_john_the_apostle,428
,saint_johns,2197
,saint_johns_river,678
,saint_joseph,1808
,saint_jude,1172
,saint_kitts,1485
,saint_kitts_and_nevis,1072
,saint_lawrence,1305
,saint_lawrence_river,1623
,saint_lawrence_seaway,591
,saint_louis,1961
,saint_lucia,1618
,saint_luke,1344
,saint_maarten,1273
,saint_mark,1480
,saint_martin,2047
,saint_matthew,1282
,saint_matthew_the_apostle,224
,saint_nicholas,1583
,saint_nick,1380
,saint_olaf,671
,saint_olav,447
,saint_patrick,2479
,saint_paul,2010
,saint_peter,1966
,saint_peter_the_apostle,719
,saint_peters_wreath,11
,saint_petersburg,2409
,saint_polycarp,206
,saint_teresa_of_avila,790
,saint_thomas,2063
,saint_thomas_a_becket,390
,saint_thomas_aquinas,1331
,saint_ulmos_fire,0
,saint_ulmos_light,0
,saint_vincent,2078
,saint_vincent_and_the_grenadines,1087
,saintpaulia_ionantha,516
,saipan,2010
,sajama,1196
,sakartvelo,1439
,sake,2063
,sakharov,1113
,saki,2325
,sakkara,2105
,sakti,1296
,saktism,49
,sal_ammoniac,151
,sal_soda,119
,sal_volatile,19
,salaah,336
,salaat,666
,salad,2966
,salad_bar,1753
,salad_bowl,1980
,salad_burnet,428
,salad_cream,1566
,salad_dressing,1746
,salad_fork,904
,salad_green,1470
,salad_greens,1874
,salad_nicoise,1083
,salad_oil,1269
,salad_plate,1603
,saladin,1297
,salafi_movement,22
,salafism,10
,salah,1732
,salah-ad-din_yusuf_ibn-ayyub,9
,salai,1439
,salal,1220
,salamander,2557
,salamandra_atra,229
,salamandra_maculosa,13
,salamandra_salamandra,1395
,salami,1870
,salat,1807
,salem,2191
,saleratus,25
,saleroom,739
,sales_booth,1225
,sales_demonstrator,256
,sales_outlet,1257
,sales_rep,1891
,sales_representative,1798
,salesclerk,266
,salesgirl,914
,saleslady,630
,salesman,1720
,salesperson,1585
,salesroom,1324
,saleswoman,1364
,salian,1333
,salian_frank,5
,salicornia_europaea,269
,salicylate,1016
,salicylic_acid,1755
,salient_angle,69
,salientian,3
,salim,1892
,salina,1974
,saline,2437
,saline_solution,1095
,salinger,1730
,salinometer,125
,salisbury,2050
,salisbury_steak,646
,salish,1404
,saliva,1921
,salivary_calculus,14
,salivary_duct,187
,salivary_gland,1318
,salivation,1170
,salix_alba,1278
,salix_alba_caerulea,9
,salix_alba_sericea,47
,salix_alba_vitellina,101
,salix_amygdalina,12
,salix_amygdaloides,106
,salix_arctica,158
,salix_babylonica,641
,salix_blanda,28
,salix_candida,56
,salix_caprea,1150
,salix_cinerea,439
,salix_discolor,275
,salix_fragilis,442
,salix_herbacea,306
,salix_humilis,103
,salix_lasiolepis,175
,salix_lucida,132
,salix_nigra,739
,salix_pendulina,37
,salix_pendulina_blanda,1
,salix_pentandra,284
,salix_purpurea,564
,salix_pyrifolia,47
,salix_repens,283
,salix_sericea,99
,salix_sitchensis,59
,salix_triandra,131
,salix_tristis,232
,salix_uva-ursi,39
,salix_viminalis,405
,salix_vitellina,193
,salk,1735
,salk_vaccine,519
,sallade,776
,sallet,1204
,sallow,1348
,sally_lunn,685
,salmacis,483
,salmagundi,1329
,salman_rushdie,1554
,salmi,1732
,salmo_gairdneri,264
,salmo_salar,1219
,salmo_trutta,1168
,salmon,2598
,salmon_berry,944
,salmon_loaf,304
,salmon_oil,1302
,salmon_p._chase,462
,salmon_portland_chase,109
,salmon_river,2392
,salmon_trout,2043
,salmonberry,1169
,salmonella,1658
,salmonella_enteritidis,717
,salmonella_typhi,852
,salmonella_typhimurium,856
,salmonella_typhosa,7
,salmonid,1098
,salmwood,6
,salol,134
,salome,2004
,salomon,1972
,salon,3086
,salonica,1723
,salonika,1674
,saloon,2120
,saloon_keeper,225
,salp,1149
,salpa,1332
,salpichroa_organifolia,0
,salpichroa_rhomboidea,1
,salpiglossis,411
,salpiglossis_sinuata,145
,salpinctes_obsoletus,178
,salpinx,60
,salsa,2148
,salsify,1113
,salsilla,27
,salsola_kali,525
,salsola_kali_tenuifolia,22
,salsola_soda,133
,salt,2170
,salt-free_diet,82
,salt-rising_bread,79
,salt_cod,1368
,salt_flat,1956
,salt_lake_city,2295
,salt_lick,1447
,salt_marsh,2046
,salt_marsh_mallow,72
,salt_merchant,559
,salt_mine,2337
,salt_plain,1191
,salt_pork,1348
,salt_reed_grass,41
,salt_rush,408
,salt_shaker,1563
,salt_tree,1751
,saltation,635
,saltbox,1299
,saltbush,1211
,saltcellar,523
,salter,1764
,saltine,1432
,saltire,1454
,salton_sea,1935
,saltpan,747
,saltpeter,841
,saltpetre,582
,saltshaker,1313
,saltwater,2267
,saltwater_fish,2205
,saltworks,1338
,saltwort,190
,saluki,2275
,salutatorian,1775
,salutatory_speaker,1
,saluter,443
,salvador,2133
,salvadora_persica,89
,salvadoran,1369
,salvadoran_capital,21
,salvadorean,1368
,salvadorian,1258
,salvage,2026
,salvager,851
,salve,1629
,salvelinus_alpinus,570
,salvelinus_fontinalis,901
,salvelinus_namaycush,311
,salver,1378
,salvia,2514
,salvia_azurea,537
,salvia_clarea,18
,salvia_divinorum,1074
,salvia_farinacea,1039
,salvia_lancifolia,2
,salvia_leucophylla,127
,salvia_lyrata,351
,salvia_officinalis,1301
,salvia_pratensis,858
,salvia_reflexa,120
,salvia_sclarea,1068
,salvia_spathacea,130
,salvia_verbenaca,144
,salvidor_dali,716
,salvinia_auriculata,203
,salvinia_rotundifolia,43
,salvinorin,354
,salvor,1061
,salwar,1525
,salyut,981
,salzburg,2717
,sam,2456
,sam_adams,1743
,sam_browne_belt,720
,sam_goldwyn,618
,sam_houston,1535
,sam_shepard,1359
,sam_snead,1090
,saman,1659
,samanala,106
,samara,2061
,samarang,133
,samarcand,253
,samaria,1809
,samaritan,1983
,samarium,1111
,samarkand,1836
,samarskite,69
,samba,2559
,sambar,1271
,sambre,1406
,sambre_river,73
,sambuca,2310
,sambucus_caerulea,101
,sambucus_canadensis,726
,sambucus_ebulus,341
,sambucus_nigra,1276
,sambucus_pubens,209
,sambucus_racemosa,1159
,sambur,198
,same,2085
,sami,2522
,samia_cynthia,280
,samia_walkeri,15
,samian_ware,202
,samiel,426
,samisen,458
,samite,1132
,samizdat,1369
,samnite,576
,samoa,2007
,samoa_i_sisifo,67
,samoan,2267
,samoan_islands,1133
,samolus_floribundus,38
,samolus_parviflorus,103
,samolus_valerandii,20
,samosa,1540
,samovar,1479
,samoyed,2179
,samoyede,1120
,sampan,1461
,samphire,1327
,sample,2407
,sampler,2167
,sampling_station,1286
,samson,2101
,samuel,2759
,samuel_adams,1452
,samuel_barber,1186
,samuel_beckett,1323
,samuel_butler,1151
,samuel_dashiell_hammett,109
,samuel_de_champlain,1180
,samuel_f._b._morse,667
,samuel_finley_breese_morse,476
,samuel_goldwyn,1145
,samuel_gompers,588
,samuel_houston,1091
,samuel_huntington,1023
,samuel_jackson_snead,12
,samuel_johnson,1392
,samuel_langhorne_clemens,574
,samuel_morse,1005
,samuel_pepys,1060
,samuel_pierpoint_langley,57
,samuel_rawson_gardiner,9
,samuel_rosenstock,22
,samuel_taylor_coleridge,1150
,samuel_wiesenthal,25
,samuel_wilder,292
,samurai,2177
,san_andreas_fault,1409
,san_angelo,2403
,san_antonio,2325
,san_bernadino,2169
,san_diego,2686
,san_diego_bay,2150
,san_fernando_valley,1980
,san_francisco,2228
,san_francisco_bay,2075
,san_joaquin_river,1382
,san_joaquin_valley,1865
,san_jose,2234
,san_jose_scale,373
,san_juan,2143
,san_juan_mountains,1583
,san_luis_potosi,1973
,san_marinese,34
,san_marino,2428
,san_mateo,2560
,san_pablo,1941
,san_pedro_sula,1787
,san_salvador,1931
,san_sebastian,2325
,sana,2698
,sanaa,2260
,sanatarium,533
,sanatorium,1937
,sanchez,2634
,sanctuary,2968
,sanctum,1396
,sanctum_sanctorum,981
,sand,2441
,sand_badger,151
,sand_bar,2217
,sand_berry,649
,sand_blackberry,106
,sand_cat,1917
,sand_cherry,1045
,sand_cricket,446
,sand_dab,362
,sand_devils_claw,2
,sand_dollar,1853
,sand_dropseed,79
,sand_dune,1757
,sand_eel,1187
,sand_flea,525
,sand_fly,1823
,sand_grouse,476
,sand_hopper,746
,sand_lance,588
,sand_launce,9
,sand_leek,79
,sand_lizard,1487
,sand_martin,1287
,sand_myrtle,846
,sand_painting,1855
,sand_phlox,54
,sand_rat,654
,sand_reed,561
,sand_sage,1104
,sand_sedge,161
,sand_shark,1825
,sand_snake,1326
,sand_sole,930
,sand_spurry,78
,sand_stargazer,70
,sand_tiger,1305
,sand_trap,1370
,sand_verbena,900
,sand_viper,434
,sand_wedge,1347
,sandal,2620
,sandalwood,1739
,sandalwood_tree,451
,sandarac,266
,sandarac_tree,190
,sandarach,37
,sandbag,1367
,sandbagger,1523
,sandbank,1467
,sandbar,2373
,sandbar_shark,552
,sandberry,62
,sandblast,2209
,sandblaster,1313
,sandbox,2341
,sandboy,331
,sandbur,608
,sandburg,1432
,sander,2624
,sanderling,1567
,sandfish,357
,sandfly,1634
,sandglass,1207
,sandgrouse,1074
,sandhopper,205
,sandlot,1133
,sandman,2371
,sandor_kellner,11
,sandpaper,1660
,sandpile,1002
,sandpiper,2237
,sandpit,1584
,sandril,9
,sandro_botticelli,1227
,sands,2146
,sandspur,840
,sandstone,2042
,sandstorm,1718
,sandwich,2339
,sandwich_board,1362
,sandwich_islands,1455
,sandwich_plate,1348
,sandwichman,218
,sandwort,1058
,sandy_mushroom,151
,sanfoin,34
,sang,2161
,sangapenum,0
,sangay,1466
,sanger,1840
,sangoma,1192
,sangraal,471
,sanguification,1
,sanguinaria_canadensis,1124
,sanguinary_ant,2
,sanicle,412
,sanicula_arctopoides,53
,sanicula_bipinnatifida,72
,sanicula_europaea,197
,sanies,68
,sanitarium,1289
,sanitary_landfill,1004
,sanitary_napkin,1143
,sannup,6
,sannyasi,255
,sannyasin,661
,sansevieria,1496
,sansevieria_guineensis,9
,sansevieria_trifasciata,957
,sansevieria_zeylanica,83
,sanson-flamsteed_projection,33
,santa,3093
,santa_ana,1956
,santa_anna,1509
,santa_barbara,2090
,santa_catalina,1877
,santa_clara,2063
,santa_claus,2045
,santa_cruz,2824
,santa_cruz_cypress,277
,santa_fe,2155
,santa_fe_trail,1392
,santa_gertrudis,1306
,santa_lucia_fir,61
,santa_maria_de_belem,147
,santa_maria_del_tule,201
,santa_maria_tree,266
,santa_sofia,1550
,santa_sophia,1012
,santalum_album,447
,santee,1915
,santee_dakota,160
,santee_sioux,508
,santiago,2274
,santiago_de_chile,2308
,santiago_de_cuba,2353
,santiago_de_los_caballeros,603
,santiago_ramon_y_cajal,661
,santo_domingo,2262
,santolina_chamaecyparissus,636
,santos,2164
,sanvitalia_procumbens,190
,sanwa_millet,2
,sanyasi,242
,sao_bernardo_do_campo,1399
,sao_francisco,2117
,sao_goncalo,1435
,sao_joao_de_meriti,387
,sao_jose_dos_campos,1404
,sao_louis,493
,sao_paulo,2408
,sao_thome_e_principe,13
,sao_tiago_island,21
,sao_tome,1685
,sao_tome_and_principe,1191
,sao_tome_e_principe,1397
,saone,2204
,saone_river,890
,sap,2246
,sapele_mahogany,719
,saphead,83
,saphenous_nerve,70
,saphenous_vein,833
,sapindus_drumondii,2
,sapindus_marginatus,4
,sapindus_saponaria,185
,sapir,1499
,sapling,1446
,sapodilla,1038
,sapodilla_plum,19
,sapodilla_tree,109
,saponaria_officinalis,1039
,saponaria_vaccaria,50
,saponification,772
,saponin,709
,sapota,780
,sapote,960
,sapper,1867
,sapphire,2301
,sapphire_berry,326
,sapphirine,471
,sapphism,83
,sappho,1367
,sapporo,2592
,saprobe,50
,saprolegnia_ferax,7
,saprolite,201
,sapropel,117
,saprophyte,720
,saprophytic_organism,8
,sapsago,29
,sapsucker,1330
,sapwood,1268
,saqqara,2197
,saqqarah,1128
,saquinavir,592
,sara_teasdale,309
,saraband,946
,saracen,1362
,saragossa,1753
,sarah,2466
,sarah_bernhardt,1177
,sarah_kemble_siddons,36
,sarah_siddons,518
,sarah_vaughan,1179
,sarajevo,2020
,saran,2183
,saran_wrap,1658
,sarape,1385
,sarasota,2507
,sarasvati,1213
,saratoga_chip,101
,saratoga_spittlebug,29
,saratoga_springs,1884
,saratov,2216
,sarawak,2242
,sarawakian,174
,sarazen,1192
,sarcenet,412
,sarcobatus_vermiculatus,186
,sarcocephalus_diderrichii,4
,sarcocephalus_esculentus,0
,sarcocephalus_latifolius,9
,sarcochilus_falcatus,87
,sarcocystidean,0
,sarcocystieian,0
,sarcodes_sanguinea,255
,sarcodine,21
,sarcodinian,2
,sarcolemma,214
,sarcomere,766
,sarcophaga_carnaria,326
,sarcophagus,2255
,sarcophilus_hariisi,1
,sarcoplasm,79
,sarcoptid,8
,sarcorhamphus_papa,66
,sarcoscypha_coccinea,345
,sarcosine,139
,sarcosomataceae,30
,sarcosome,0
,sarcosporidian,3
,sarcostemma_acidum,8
,sarcostyle,2
,sard,1510
,sarda_chiliensis,43
,sarda_lineolata,5
,sarda_sarda,1684
,sardegna,2280
,sardina_pilchardus,249
,sardine,2312
,sardine_oil,315
,sardinia,2465
,sardinian,2062
,sardinops_caerulea,30
,sardis,2058
,sardius,371
,sardonyx,1358
,saree,1972
,sargasso,1239
,sargasso_sea,1013
,sargassum,1073
,sargassum_bacciferum,1
,sargassum_fish,311
,sargent,2129
,sari,2115
,sarin,1337
,sarnoff,1181
,sarong,2158
,saronic_gulf,1276
,saroyan,1186
,sarpanitu,10
,sarracenia_flava,1188
,sarracenia_minor,683
,sarracenia_purpurea,1239
,sarsaparilla,1368
,sarsaparilla_root,623
,sarsenet,21
,sartor,1371
,sartorius,1217
,sartorius_muscle,102
,sartre,1224
,sarvepalli_radhakrishnan,158
,sash,2464
,sash_cord,311
,sash_fastener,315
,sash_line,634
,sash_lock,956
,sash_weight,276
,sash_window,1505
,sashay,1476
,sashimi,2366
,saskatchewan,2476
,saskatoon,2316
,sassaby,174
,sassafras,1757
,sassafras_albidum,946
,sassafras_laurel,78
,sassafras_oil,169
,sassafras_tree,512
,sassenach,880
,satan,2504
,satanism,1722
,satanist,1494
,satchel,1902
,satchel_paige,1176
,satchmo,1688
,sateen,1555
,satellite,2181
,satellite_receiver,999
,satellite_television,1398
,satellite_transmitter,1208
,satellite_tv,2033
,satie,1691
,satin,2934
,satin_bird,802
,satin_bowerbird,553
,satin_flower,1420
,satin_leaf,1111
,satin_stitch,1431
,satin_walnut,1221
,satin_weave,782
,satinet,385
,satinette,340
,satinleaf,121
,satinpod,1
,satinwood,1184
,satinwood_tree,32
,satirist,1401
,satisfier,278
,satori,2214
,satrap,931
,satsuma,2140
,satsuma_tree,113
,saturated_fatty_acid,355
,saturation,2091
,saturday_night_special,1502
,satureia_hortensis,53
,satureia_montana,53
,satureja_acinos,55
,satureja_calamintha_glandulosa,0
,satureja_calamintha_officinalis,3
,satureja_douglasii,96
,satureja_grandiflora,6
,satureja_hortensis,413
,satureja_montana,442
,satureja_nepeta,4
,satureja_vulgaris,77
,saturn,2767
,saturnia_pavonia,603
,saturniid,220
,saturniid_moth,125
,satyagraha,1175
,satyendra_n._bose,5
,satyendra_nath_bose,69
,satyr,1878
,satyr_orchid,2
,sauce,2146
,sauce-alone,71
,sauce_albert,123
,sauce_chausseur,4
,sauce_espagnole,69
,sauce_espanole,2
,sauce_louis,394
,sauce_verte,278
,sauce_vinaigrette,777
,sauceboat,1138
,saucepan,1510
,saucepot,555
,saucer,2641
,saucer_magnolia,1172
,saudi,2102
,saudi_arabia,2422
,saudi_arabian,1507
,sauerbraten,1269
,sauerkraut,2206
,sauk,1730
,saul,2305
,saul_bellow,1093
,saul_of_tarsus,202
,saul_steinberg,1065
,sault_sainte_marie,958
,sauna,2459
,saunterer,88
,saurel,935
,saurian,1187
,saurischian,268
,saurischian_dinosaur,73
,sauromalus_obesus,260
,sauropod,1268
,sauropod_dinosaur,624
,saururus_cernuus,584
,saury,966
,sausage,2328
,sausage_balloon,95
,sausage_curl,59
,sausage_dog,1905
,sausage_hound,21
,sausage_meat,1669
,sausage_pizza,1502
,sausage_roll,967
,saussure,1142
,saussurea_costus,33
,saussurea_lappa,53
,saute,1997
,sauterne,929
,sauternes,1524
,sauvignon_blanc,1618
,sauvignon_grape,1209
,savage,1866
,savanna,1974
,savannah,2120
,savannah_river,2035
,savant,1771
,savara,292
,savarin,1192
,save-all,2015
,saveloy,215
,saver,2113
,savin,1743
,savings_bank,1568
,savinien_cyrano_de_bergerac,105
,savior,1962
,saviour,1560
,savitar,781
,savonarola,1152
,savoring,1852
,savory,1820
,savouring,1371
,savoury,1884
,savoy,2068
,savoy_cabbage,810
,savoyard,1601
,saw,2305
,saw_log,1704
,saw_palmetto,1375
,saw_set,1345
,sawbill,1317
,sawbones,372
,sawbuck,626
,sawdust,2020
,sawdust_doll,420
,sawdust_saloon,50
,sawed-off_shotgun,588
,sawfish,1344
,sawfly,1283
,sawhorse,1602
,sawing_machine,1683
,sawm,578
,sawmill,2465
,sawpit,475
,sawwort,50
,sawyer,2066
,sawyer_beetle,232
,sax,2171
,saxe,1842
,saxe-gothea_conspicua,19
,saxhorn,641
,saxicola_rubetra,824
,saxicola_torquata,1034
,saxicolous_plant,3
,saxifraga_aizoides,448
,saxifraga_granulata,465
,saxifraga_hypnoides,146
,saxifraga_occidentalis,76
,saxifraga_oppositifolia,684
,saxifraga_sarmentosam,1
,saxifraga_stellaris,329
,saxifraga_stolonifera,415
,saxifrage,1303
,saxist,352
,saxitoxin,140
,saxo_grammaticus,190
,saxon,2482
,saxony,2085
,saxophone,1952
,saxophonist,1647
,say_hey_kid,643
,sayan_mountains,403
,sayda,1402
,sayers,2098
,sayornis_phoebe,699
,sazerac,699
,sb,3171
,sc,2253
,scab,1751
,scabbard,1598
,scabicide,9
,scabiosa,1458
,scabiosa_arvensis,59
,scabiosa_atropurpurea,347
,scabious,1275
,scablands,771
,scad,2071
,scads,1550
,scaffold,1952
,scaffolding,1935
,scag,1490
,scalar,1350
,scalawag,1033
,scalded_milk,102
,scale,2226
,scale_fern,288
,scale_insect,1150
,scale_leaf,1065
,scale_moss,444
,scale_value,1325
,scale_wax,635
,scalene_muscle,57
,scalenus,99
,scaler,1137
,scaling_ladder,209
,scallion,1567
,scallop,2124
,scallop_shell,1333
,scallopine,140
,scallopini,320
,scallywag,1685
,scalp,2020
,scalp_lock,89
,scalpel,1852
,scalper,1121
,scaly_anteater,55
,scaly_fern,107
,scaly_lentinus,16
,scaly_pholiota,63
,scaly_polypore,12
,scammer,1650
,scammony,64
,scammonyroot,10
,scamp,2472
,scampi,1927
,scampo,1055
,scan,2248
,scandalmonger,235
,scandinavia,2430
,scandinavian,2480
,scandinavian_country,983
,scandinavian_lox,2
,scandinavian_nation,117
,scandinavian_peninsula,131
,scandium,1253
,scanner,2458
,scanning,2232
,scantling,325
,scanty,1338
,scape,2538
,scapegoat,1309
,scapegrace,284
,scaphiopus_bombifrons,55
,scaphiopus_hammondii,22
,scaphiopus_multiplicatus,16
,scaphoid_bone,186
,scaphopod,367
,scapula,1244
,scapular,1183
,scapulary,29
,scar_tissue,1317
,scarab,1735
,scarabaean,9
,scarabaeid,100
,scarabaeid_beetle,20
,scarabaeus,1076
,scarabaeus_sacer,90
,scardinius_erythrophthalmus,308
,scarecrow,2005
,scaremonger,101
,scarer,1150
,scarf,2199
,scarf_bandage,20
,scarf_joint,801
,scarface,1579
,scarfpin,59
,scarlet_bugler,627
,scarlet_bush,472
,scarlet_clematis,141
,scarlet_cup,386
,scarlet_fritillary,69
,scarlet_hamelia,51
,scarlet_haw,34
,scarlet_lychnis,79
,scarlet_maple,498
,scarlet_musk_flower,41
,scarlet_oak,1081
,scarlet_pimpernel,1167
,scarlet_plume,98
,scarlet_runner,814
,scarlet_runner_bean,723
,scarlet_strawberry,303
,scarlet_sumac,62
,scarlet_tanager,1273
,scarlet_wisteria_tree,19
,scarp,1254
,scartella_cristata,38
,scat,1411
,scat_singing,244
,scatophagy,2
,scatter_pin,286
,scatter_rug,288
,scatterbrain,1029
,scattergood,1012
,scattergun,584
,scattering,1277
,scaup,1341
,scaup_duck,976
,scauper,7
,scavenger,2090
,scavenger_cell,129
,sceloglaux_albifacies,38
,sceloporus_graciosus,126
,sceloporus_occidentalis,368
,sceloporus_undulatus,298
,scenario,1986
,scenarist,1039
,scene,2698
,scene-stealer,665
,scene_of_action,2113
,scene_painter,1043
,scenery,2193
,sceneshifter,18
,scenic_artist,1362
,scented_fern,314
,scented_penstemon,32
,scented_wattle,40
,scentless_camomile,5
,scentless_false_camomile,16
,scentless_hayweed,2
,scentless_mayweed,446
,sceptic,1355
,scepticism,1399
,schaffneria_nigripes,1
,schedule,2203
,scheduler,1343
,scheele,1521
,scheelite,1134
,schefflera_actinophylla,994
,scheldt,1760
,scheldt_river,500
,schema,1670
,schematic,2444
,schematic_drawing,1518
,scheme,2477
,scheme_arch,452
,schemer,1247
,schenectady,2278
,schiaparelli,1010
,schiller,2219
,schinus_chichita,11
,schinus_molle,725
,schinus_terebinthifolius,533
,schipperke,1897
,schist,1502
,schistosome,241
,schizachyrium_scoparium,481
,schizaea_pusilla,39
,schizanthus,420
,schizocarp,354
,schizogony,55
,schizopetalon,36
,schizopetalon_walkeri,18
,schizophragma_hydrangeoides,315
,schizophrenic,1730
,schleiden,1272
,schlemiel,198
,schlemms_canal,16
,schlep,1283
,schlepper,1693
,schlesien,1538
,schlesinger,1601
,schliemann,1154
,schlimazel,38
,schlock,1609
,schlockmeister,89
,schlumbergera_baridgesii,4
,schlumbergera_buckleyi,195
,schlumbergera_gaertneri,40
,schlumbergera_truncatus,51
,schmidt,2180
,schmidt_camera,1053
,schmidt_telescope,1217
,schmo,1545
,schmoozer,996
,schmuck,2438
,schnabel,1538
,schnapps,1944
,schnaps,1824
,schnauzer,2270
,schnecken,1367
,schnittlaugh,12
,schnitzel,1860
,schnook,639
,schnorchel,1386
,schnorkel,280
,schnorrer,687
,schnoz,1002
,schnozzle,363
,schoenberg,1582
,scholar,2050
,scholarly_person,97
,scholarship,2128
,scholastic,1536
,scholasticism,807
,scholiast,54
,schonbein,61
,schonberg,1229
,school,2864
,school-age_child,1256
,school_bell,1440
,school_bus,2065
,school_crossing,1328
,school_dictionary,1338
,school_district,2184
,school_newspaper,2155
,school_of_thought,1667
,school_paper,1880
,school_principal,1369
,school_ship,1933
,school_superintendent,1607
,school_system,1607
